target_pos,target_distance,initial_distance,start_ee_pos,final_ee_pos,absolute_error,relative_error,max_distance_during_trajectory,min_distance_during_trajectory,ik_err_norm,ik_steps,ik_success,joint_displacement,num_trajectory_steps,radius,sample_idx
"[-0.08181942787737093, 0.31199509847369766, 1.0134457465835278]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.07305442735874546, 0.28665972611722207, 0.9877345737304444]",0.03714526532431701,0.37145265324317006,0.10449229609449662,0.03714282225256024,3.991692768623152e-07,3,True,0.28010123073386084,1751,0.1,63
"[-0.06553153524941463, 0.38642408490674107, 0.940647795236889]",0.09999999999999999,0.09999999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.06033873612108026, 0.35431429239265966, 0.9095922150137984]",0.0449716911076002,0.44971691107600203,0.10597219600082528,0.04421257759949155,5.995745683673865e-07,3,True,0.36802259804912413,1751,0.1,64
"[-0.04290193295951357, 0.4120162159657142, 1.0426708194295313]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.03908220714012591, 0.3848327710578135, 1.0059200565625765]",0.045870999048410875,0.4587099904841087,0.13469788422624687,0.045870999048410875,2.182069744665883e-07,3,True,0.18575650189931137,1751,0.1,65
"[0.0738237033369139, 0.35042570247732713, 0.9143161254380407]",0.09999999999999998,0.09999999999999998,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.06871485514836632, 0.3184407506028163, 0.8879672050370424]",0.0417540786334287,0.4175407863342871,0.09997674869106406,0.03585089848268185,1.2651076461312335e-07,3,True,0.361994476885617,1751,0.1,66
"[0.04791543594428467, 0.35590806949914683, 0.8992473578004515]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.04468511289060357, 0.32300127747826235, 0.8730515611158356]",0.04218425905570257,0.42184259055702567,0.09997330829856564,0.033637587811762536,1.0814775895859501e-07,3,True,0.40840402254566527,1751,0.1,67
"[0.06620773412446038, 0.272638418069841, 1.0318331692126623]",0.10000000000000005,0.10000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.0626428593482226, 0.24858297034742446, 1.0082891700757899]",0.03384808403223471,0.33848084032234693,0.10000032943718828,0.0329664819246659,4.469671199361676e-07,4,True,0.43877022059129295,1751,0.1,68
"[-0.04861438000452287, 0.35423953435737715, 0.9106684294668578]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.044428163080193706, 0.3219829829070615, 0.8845363559857214]",0.04172403130125262,0.4172403130125262,0.09997760991127173,0.03574350558952686,1.2907438895524523e-07,3,True,0.3696738165325445,1751,0.1,69
"[-0.08969752364301203, 0.34989803669439384, 0.9857959514927707]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.08177089522891241, 0.3216934442076465, 0.9572746606445497]",0.04088758377560979,0.40887583775609787,0.10772824190751783,0.04088758377560979,9.189270657315292e-08,3,True,0.2245165498133002,1751,0.1,70
"[0.05601801720321732, 0.43244342509743644, 0.9778719271842521]",0.10000000000000003,0.10000000000000003,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.05304141043315496, 0.4006615375999828, 0.9398186755946625]",0.04966888882696074,0.4966888882696072,0.1252242552779442,0.04966888882696074,5.259981186189683e-08,4,True,0.38083258011770876,1751,0.1,71
"[-0.0681363759311884, 0.40255584350643575, 1.0142716169471009]",0.10000000000000003,0.10000000000000003,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.06267054213642415, 0.3740249638641018, 0.9791813486282861]",0.045554509797864705,0.4555450979786469,0.12690073414041708,0.045554509797864705,6.895380711625673e-08,4,True,0.23104783032473375,1751,0.1,72
"[-0.01746515197201676, 0.3134236752743478, 0.9001623992910663]",0.10000000000000005,0.10000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.015454034750355707, 0.2825080415440598, 0.8791667788769039]",0.037425086212327936,0.3742508621232792,0.09996752821302791,0.02070195301013136,3.5127781081270474e-05,3,True,0.2947636159354908,1751,0.1,73
"[-0.05824393201005259, 0.41324015884705123, 1.0162735804795047]",0.09999999999999999,0.09999999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.05360976708883471, 0.3844618967094924, 0.9799225749536354]",0.04659462907800506,0.4659462907800506,0.12963653958954807,0.04659462907800506,3.5495257877895793e-07,3,True,0.2435352448257991,1751,0.1,74
"[-0.06008175430929843, 0.3432583444703266, 1.062399565574322]",0.09999999999999999,0.09999999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.053553062690401304, 0.3193306862378213, 1.0322453044366298]",0.03904402780844169,0.39044027808441695,0.12373962003084274,0.039041741229306384,5.369892945583002e-05,2,True,0.2773997058396272,1751,0.1,75
"[-0.03006423757661212, 0.282603891863128, 0.9236884827529435]",0.09999999999999996,0.09999999999999996,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.026279858524373763, 0.2538661068344833, 0.9050113848687165]",0.03448210838305299,0.34482108383053,0.09996993591947023,0.015758462973771342,2.7110729385704225e-07,3,True,0.1789474980272227,1751,0.1,76
"[0.09661120137516502, 0.385763836452634, 1.0195854529779207]",0.10000000000000005,0.10000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09126006614119722, 0.35783716451675374, 0.9855231296509195]",0.04437088599678471,0.44370885996784687,0.12343936135212905,0.04437088599678471,7.020044422161639e-08,4,True,0.20948729821454304,1751,0.1,77
"[0.10717697805133344, 0.3609748045314332, 1.00825671359135]",0.09999999999999999,0.09999999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10071625308009463, 0.33320441232979436, 0.9770732805443124]",0.04225330929981593,0.42253309299815933,0.11490265488799675,0.04225311181332839,2.562786859858294e-07,3,True,0.21108528399833723,1751,0.1,78
"[0.10198792781197394, 0.30838234574753276, 1.0061964329118334]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09514405428069171, 0.2821778283122073, 0.9803901071719432]",0.037409648315959616,0.37409648315959615,0.10049714196668529,0.03733382591438009,3.4286858959556365e-07,3,True,0.2611109168548731,1751,0.1,79
"[-0.0630894116951474, 0.406553636835307, 1.0197592410251282]",0.10000000000000005,0.10000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.05799290620629138, 0.3782105386598382, 0.984095966419824]",0.045838572599455285,0.45838572599455263,0.12892135924762582,0.045838572599455285,5.2786954416217564e-08,4,True,0.22531739141685883,1751,0.1,80
"[-0.08615360450315168, 0.3704625672839644, 1.0002249551998446]",0.10000000000000002,0.10000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.07889239856035332, 0.342269406530231, 0.9690329950624809]",0.0426675263196786,0.42667526319678595,0.11638377379072769,0.0426675263196786,7.777314116744686e-08,4,True,0.22067669134603923,1751,0.1,81
"[0.10088235400950438, 0.30963010609789315, 0.9683221248968124]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09365656029172495, 0.2816619882997802, 0.9439893082734683]",0.03776921594164108,0.37769215941641077,0.09998643757604193,0.03551818985997712,2.2289848149830878e-07,3,True,0.222727211718008,1751,0.1,82
"[0.06683709991227882, 0.330504789190986, 1.0721717257278702]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.06403669677217269, 0.3069098136772845, 1.0424991594262945]",0.03801350178766358,0.3801350178766358,0.12229099584766225,0.03800860604881703,3.037261842735695e-08,3,True,0.32691755501771924,1751,0.1,83
"[0.026997697704598887, 0.3925344085915877, 0.9049738575116906]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.025394371412775923, 0.358273281982035, 0.8742850253454681]",0.04602390543489786,0.46023905434897855,0.09998114408397997,0.04128876127318812,4.0644658531903956e-07,3,True,0.47614274582637917,1751,0.1,84
"[0.031587626177844885, 0.360469166807597, 0.8947459624669674]",0.10000000000000007,0.10000000000000007,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.029562495508152233, 0.32718152971275544, 0.8683097149475019]",0.04255635229313771,0.4255635229313768,0.0999728429194726,0.0334244043263536,1.1856376022306084e-07,4,True,0.43004896410688465,1751,0.1,85
"[0.08717461242252852, 0.3966782930007507, 1.0277029520199288]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.0826481377672829, 0.3688949282892176, 0.9923449063450244]",0.04519508514702976,0.45195085147029757,0.12769830978380353,0.04519508514702976,4.2101017966465473e-07,3,True,0.20508457939660876,1751,0.1,86
"[0.09406861457128962, 0.3849582074523289, 0.9548967233954098]",0.09999999999999998,0.09999999999999998,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.08812919160932778, 0.3535795536991081, 0.9228521385070729]",0.045241044165131986,0.45241044165131994,0.10822671169766346,0.04500652872408038,6.795210104714469e-07,3,True,0.3427836163445155,1751,0.1,87
"[0.026952157570423043, 0.3196876101919688, 0.8957559844838227]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.02525036032344341, 0.2882886900572295, 0.8740872021236616]",0.03818801419908592,0.3818801419908592,0.09996668774348091,0.021460606990870656,5.9328293096676977e-08,3,True,0.324778394338251,1751,0.1,88
"[0.045482717406476594, 0.2619410035146669, 0.9474725522913374]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.04245352143441094, 0.2345870259260221, 0.9293025693709259]",0.032978241273380664,0.3297824127338066,0.09997307024403722,0.013443768590040045,1.8416763583269896e-07,3,True,0.19859538121348475,1751,0.1,89
"[0.07776097300434859, 0.40679592311436896, 1.0304490304094875]",0.09999999999999998,0.09999999999999998,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.07392073771839489, 0.3788919516412677, 0.9939908710636911]",0.04607142730485585,0.46071427304855855,0.13054099960867438,0.04607142730485585,3.239839004162845e-07,3,True,0.2106109022699867,1751,0.1,90
"[-0.035185302561092396, 0.2971342476739493, 1.066596000042068]",0.09999999999999995,0.09999999999999995,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.02928395620608188, 0.2747082933716311, 1.0402722440160523]",0.03508118365290225,0.35081183652902265,0.11342779507421967,0.0350762780397941,5.817526574580628e-07,3,True,0.4579883941251082,1751,0.1,91
"[0.002579340933067425, 0.26551626585863025, 1.0517977834136272]",0.09999999999999999,0.09999999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.005585518818602015, 0.2428956681752039, 1.0282257846851932]",0.03280804275003621,0.3280804275003621,0.10108069391393776,0.032448901438683994,2.446007122101703e-07,3,True,0.5448070297182953,1751,0.1,92
"[-0.005252611889198691, 0.4195054853175996, 0.926589506092602]",0.10000000000000002,0.10000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.004544314250386209, 0.38524876897484256, 0.8919632052187099]",0.04871349928246351,0.487134992824635,0.11076716315400943,0.04736151404128963,2.3821283083855312e-07,4,True,0.4777939302336067,1751,0.1,93
"[0.01032807707818624, 0.26568427459162136, 1.0524685451901103]",0.10000000000000006,0.10000000000000006,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.012592695881465638, 0.24302203560507818, 1.0288540333199379]",0.032807784824243805,0.32807784824243785,0.10125869518261944,0.03246587884592077,4.0477812322413553e-07,4,True,0.5440417792964657,1751,0.1,94
"[0.10830896208476237, 0.33876948878274227, 0.9736251327189428]",0.09999999999999998,0.09999999999999998,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10102695503702297, 0.3100177852794733, 0.9459602749132696]",0.04055899947473224,0.4055899947473225,0.10039839497733505,0.04025742257234973,4.255402134247025e-08,3,True,0.2341482371316796,1751,0.1,95
"[-0.047785624753301906, 0.4046565374558442, 1.0463841894850567]",0.09999999999999996,0.09999999999999996,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.0435255523047134, 0.3779138048651393, 1.0103796187145693]",0.045051649027002455,0.4505164902700247,0.13391206266769232,0.045051649027002455,2.681092891431641e-07,3,True,0.1735305029434799,1751,0.1,96
"[-0.017398668263938752, 0.3873713771727878, 1.0772530624573704]",0.09999999999999998,0.09999999999999998,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.014585464183742406, 0.3628156365395436, 1.0425158458222823]",0.042633000537107835,0.42633000537107846,0.13631258101144042,0.04263163428204704,1.4947393719438659e-07,3,True,0.1687104382369539,1751,0.1,97
"[0.07235569959474902, 0.26774412823746413, 0.9769004028116611]",0.10000000000000002,0.10000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.06718778360875172, 0.24139795651309634, 0.9564129341382885]",0.033772244414765014,0.33772244414765007,0.0999826791090417,0.025483242378926102,2.0573302828584313e-07,4,True,0.28289681291491975,1751,0.1,98
"[0.010494175667878709, 0.2585696965164777, 1.042010172153594]",0.1,0.1,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.012690469505611209, 0.23556648798903157, 1.0193030178869733]",0.03239731723564375,0.32397317235643747,0.10000181525286633,0.030865002014374983,1.1448762207144295e-07,3,True,0.5410448830072725,1751,0.1,99
"[0.0809608473095792, 0.39833766365390333, 1.1118674693405275]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.07796050625786347, 0.37596835845387266, 1.0740586167700132]",0.04403291035416137,0.2935527356944091,0.1826248510581529,0.044029821355538776,1.3848637345709528e-08,5,True,0.24481052676461468,1751,0.15,0
"[-0.10352972175466521, 0.34089119890579245, 1.0890388371689799]",0.14999999999999994,0.14999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.09415007368544914, 0.3195387713647781, 1.0576151296366294]",0.03913251020411694,0.2608834013607797,0.17049257890953495,0.039129486600372125,2.096986468013715e-08,6,True,0.37575203105714705,1751,0.15,1
"[-0.029073733898755033, 0.42765782530693836, 1.1097585658855176]",0.14999999999999997,0.14999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.026053633616704187, 0.4047467271583184, 1.069388666934954]",0.046516321494375075,0.31010880996250056,0.18718388145149953,0.0465147269564926,6.349077166089541e-05,4,True,0.21615719037166106,1751,0.15,2
"[-0.013810593029698077, 0.3645591428279934, 0.844352892780747]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.012692813580764815, 0.32912316308755335, 0.8182334212735317]",0.044036176978452225,0.29357451318968153,0.14997240026914904,0.03262169712063889,4.877636577406007e-07,10,True,0.6460868725602418,1751,0.15,3
"[0.0816032761470277, 0.296244881734118, 0.8684876003724975]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.07524892948342218, 0.2655160284435202, 0.849016559203619]",0.036929142831597414,0.24619428554398273,0.1499693363876138,0.024091647797117793,1.7945104786831642e-07,5,True,0.45327881684251325,1751,0.15,4
"[-0.01754424196305292, 0.40388542598652466, 1.126120187451899]",0.14999999999999994,0.14999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.014767410383814222, 0.38244645759596346, 1.0881795970776715]",0.043667248106743044,0.29111498737828706,0.1858948004162767,0.04366424633397732,7.601948486656197e-05,4,True,0.2433180149870417,1751,0.15,5
"[0.15130832141372086, 0.2993287811054628, 1.0131329637736433]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.14080602915411913, 0.27457043924684366, 0.9863250170980506]",0.037972880312872756,0.2531525354191517,0.14999861313385154,0.03796043855224387,1.557554022549598e-08,6,True,0.359129458203118,1751,0.15,6
"[-0.09084939446440685, 0.23470577229856393, 0.9756352539301534]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.07897845923475688, 0.21148580811192408, 0.9573892321084528]",0.03182771044818264,0.2121847363212176,0.14998589695565454,0.026989805276038645,1.2002437634442156e-06,6,True,0.45307919057861895,1751,0.15,7
"[-0.027768097856152606, 0.48039638703242415, 0.9397009609476322]",0.15000000000000005,0.15000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.025691046560293338, 0.4445778677687649, 0.8954332885741672]",0.05698163986488282,0.37987759909921864,0.1698838885299816,0.056712739322802366,1.5780430042598603e-07,11,True,0.6289713050513863,1751,0.15,8
"[-0.05055582061529177, 0.23019422397178566, 1.0668139561679615]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.041740569328734003, 0.2109707275981038, 1.0449633267154523]",0.03040890454365263,0.20272603029101754,0.15000646607018725,0.030176254943612594,2.7978237085783707e-07,12,True,0.7472811552679351,1751,0.15,9
"[0.04160490029922926, 0.2265150128007017, 1.0779870401750236]",0.14999999999999994,0.14999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.04162340304605443, 0.20671143995294539, 1.0557694520722487]",0.029762443800746496,0.19841629200497674,0.15000908648320532,0.02927688805839916,1.8371378447818351e-07,14,True,0.7841221707970748,1751,0.15,10
"[0.13605172344097238, 0.42596639492771093, 0.9894276887474319]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.1283005836899172, 0.39548108781196384, 0.9497412744844159]",0.05064035539406816,0.33760236929378773,0.1681110682430513,0.05064035539406816,1.3424977168498876e-07,6,True,0.43248418240839254,1751,0.15,11
"[0.14963009598807753, 0.3974519861026713, 1.0059602620337782]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.1409549829748923, 0.36890764732538633, 0.9690793482296143]",0.047436680586378704,0.3162445372425247,0.16588798216454664,0.047436680586378704,9.086389077653311e-08,6,True,0.3559803413710231,1751,0.15,12
"[-0.07837564462272423, 0.3786598898417484, 1.1074128521641473]",0.1499999999999999,0.1499999999999999,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.07161883263676891, 0.35700435427613947, 1.0721304967515264]",0.04194593344186543,0.27963955627910303,0.1794002933414241,0.04194314129933787,9.819573285098091e-05,4,True,0.29233679220621206,1751,0.15,13
"[-0.04711647676074453, 0.42234248695130827, 0.8762217022649392]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.04365457629718808, 0.3852340369200131, 0.8415363887349099]",0.05091259955277415,0.3394173303518276,0.1499853006901726,0.04611647938370125,2.78709593916261e-07,12,True,0.6679876059917926,1751,0.15,14
"[0.08965046690927478, 0.4446628840516237, 1.069554786851899]",0.14999999999999994,0.14999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.08575981521055742, 0.4187087777024733, 1.0268727149289671]",0.05010501043466688,0.33403340289777933,0.183538901520853,0.05010501043466688,1.6424149521802385e-08,5,True,0.2914691025314071,1751,0.15,15
"[-0.056599236835649595, 0.2834666009432925, 0.8714384001734945]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.051491973875113804, 0.25350145612635683, 0.8538823799981416]",0.03510281873646879,0.23401879157645855,0.14996959584513958,0.020900160857646902,2.6225958232862548e-08,5,True,0.4053312980294953,1751,0.15,16
"[0.12863654874097252, 0.4138922576584414, 1.0513923367743936]",0.15000000000000005,0.15000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.12210095479840725, 0.3875515768145384, 1.0120353569907439]",0.047807084341058355,0.3187138956070556,0.17583736341821504,0.047807084341058355,1.1114600479291106e-07,5,True,0.2932936732691618,1751,0.15,17
"[0.1130233311310451, 0.39531051077313156, 1.0876596151237643]",0.14999999999999997,0.14999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.10778609370322394, 0.3715815215403107, 1.0500472434537163]",0.044779281911756154,0.2985285460783744,0.17842474272237638,0.044777033496923246,3.840976288857928e-08,5,True,0.25103684902569157,1751,0.15,18
"[-0.0122418562036412, 0.26570915921907323, 0.8655062315292275]",0.14999999999999997,0.14999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.010848515007401627, 0.23642089523897453, 0.8501923468791537]",0.0330795838808902,0.2205305592059347,0.14996616455804818,0.0117276167776724,6.292608336029835e-05,4,True,0.36933391357406126,1751,0.15,19
"[0.03968815913033007, 0.3621430508288181, 1.1370934708870102]",0.15000000000000008,0.15000000000000008,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.03958954537598839, 0.3420098991674837, 1.1029655832444485]",0.039624061319281145,0.2641604087952075,0.1808242304038586,0.03961922078589121,3.650473330100597e-05,4,True,0.3702492498404994,1751,0.15,20
"[-0.09196124656379714, 0.4475631726537124, 0.9522942414567248]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.08581159072308013, 0.41404893249364266, 0.9120114147732966]",0.052761052738485165,0.351740351589901,0.16663884684597852,0.05273577454993646,2.0328614564325049e-07,7,True,0.5395276846790331,1751,0.15,21
"[0.035802823576524465, 0.2827320740672459, 1.125276170551815]",0.14999999999999997,0.14999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.036512537608902336, 0.2639941286592487, 1.0977986466121348]",0.03326602792604701,0.2217735195069801,0.16586771763107985,0.03325954818353041,2.4745422901048007e-07,10,True,0.6682450594141236,1751,0.15,22
"[0.1388365978591812, 0.33328051251636914, 1.06711505291434]",0.15000000000000005,0.15000000000000005,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.13089726058299653, 0.31005004732619346, 1.0356700301292616]",0.039893320835587026,0.26595547223724675,0.16480061877417757,0.039887547812310874,6.311062326035036e-05,5,True,0.3464812363971711,1751,0.15,23
"[-0.04912318223757382, 0.4028574113807062, 0.8661518123462582]",0.14999999999999994,0.14999999999999994,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.045489491147617404, 0.3662732458204804, 0.834362729632385]",0.04860196148783205,0.3240130765855471,0.14998118536947946,0.04230711076586529,3.6452214198072007e-07,11,True,0.658282615737667,1751,0.15,24
"[0.035310286827725426, 0.1978286698528344, 1.008622872257399]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.03480126095385455, 0.1753925228241514, 0.99129838442944]",0.028350973163792016,0.18900648775861345,0.1499877548564022,0.019669939756897382,2.5133596728595616e-07,7,True,0.6629960942175366,1751,0.15,25
"[-0.06765643789579173, 0.38469918705241274, 1.1130079128650783]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.06166848332361094, 0.3631510985212087, 1.0770967289197937]",0.04230589618078281,0.28203930787188536,0.18115668089350742,0.042303031155503185,9.70519159753371e-05,4,True,0.28168257003205055,1751,0.15,26
"[0.12486493177216623, 0.44110997810876795, 0.9888891286239152]",0.14999999999999997,0.14999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.11791077658475049, 0.4100773232159743, 0.9475018897071664]",0.0521947266418547,0.3479648442790314,0.17058857077233838,0.0521947266418547,1.363715880662538e-07,6,True,0.45943306986360677,1751,0.15,27
"[0.15934740360777394, 0.35531045066302275, 0.9816997899348954]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.14903949375301961, 0.32692615447977375, 0.9501028013297467]",0.04370687548093597,0.2913791698729064,0.1543450342226353,0.04370687548093597,1.6153181644810464e-07,6,True,0.3502687031315129,1751,0.15,28
"[0.1010841837062453, 0.37826882981046545, 0.8767469722170791]",0.14999999999999997,0.14999999999999997,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09410951590655754, 0.3435278705082561, 0.8468786632449852]",0.046343242495602656,0.30895494997068446,0.14997960763204596,0.0408301214959335,3.287930747912592e-07,9,True,0.5995624870523688,1751,0.15,29
"[0.11589662115222199, 0.4410093998780343, 1.0358646879714766]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.11008715965857935, 0.4129819807708787, 0.9937364929391858]",0.05093202216025786,0.3395468144017191,0.1778553971547098,0.05093202216025786,9.654076529528276e-08,5,True,0.35697490023406675,1751,0.15,30
"[0.006348047839180355, 0.19678545694754496, 1.0161122268658054]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.009347132996994693, 0.17489444731939324, 0.998608056088156]",0.02818877097244166,0.18792513981627773,0.149989373039619,0.020704802367068474,1.417222370385661e-07,8,True,0.6996110009954086,1751,0.15,31
"[0.1511672659160782, 0.3104469868227248, 0.9535627711937686]",0.15000000000000002,0.15000000000000002,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.14019007239805856, 0.2824739046429715, 0.9279657081902373]",0.039474064125372736,0.26316042750248486,0.14998766714413034,0.038319583760763644,1.0533983176435291e-07,6,True,0.34836560615512807,1751,0.15,32
"[-0.012528357979894173, 0.4434506815087684, 1.1016813357934956]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.010626107599744224, 0.41967675358685, 1.0595626920396242]",0.048402462303181244,0.3226830820212083,0.18835097022893973,0.04840180912957394,3.17994539312465e-05,4,True,0.22744598542613706,1751,0.15,33
"[0.019347774937231797, 0.4003292112225492, 1.130068359168841]",0.15000000000000008,0.15000000000000008,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.02008266942886381, 0.3790877837802452, 1.0923436335307506]",0.04330003734605421,0.2886669156403613,0.18580157823926963,0.04329664348066738,7.166357638272778e-05,4,True,0.2510389765439758,1751,0.15,34
"[0.06114985975080692, 0.34855208651339026, 1.1320652453489493]",0.15000000000000008,0.15000000000000008,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.059629781597862114, 0.32840964271430406, 1.099027312741387]",0.03872381270965235,0.2581587513976822,0.17782492810458617,0.03871843894204665,2.3239529762660237e-08,5,True,0.40696234523489844,1751,0.15,35
"[0.10004628765219467, 0.36966920588530955, 1.1084445314460787]",0.14999999999999988,0.14999999999999988,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.09570514888982995, 0.34772528119883467, 1.073254469256623]",0.041697983084287696,0.2779865538952515,0.17750850263581894,0.04169363539978987,8.685466933014485e-05,4,True,0.30260779078307076,1751,0.15,36
"[-0.014672227909845993, 0.34029780044205105, 1.1389910361724476]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[-0.010973736345475302, 0.3210603348920443, 1.1070244399583258]",0.037491628320948184,0.24994418880632124,0.1778053310472196,0.03748689578620587,5.7481931262116376e-08,6,True,0.46101723096429953,1751,0.15,37
"[0.143404688913937, 0.4113357641738439, 1.0072578826570537]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.13530227700248926, 0.3824136990221181, 0.9688185967457905]",0.04878230860456772,0.32521539069711813,0.16847075758237254,0.04878230860456772,8.016801373195448e-08,6,True,0.3721906677067041,1751,0.15,38
"[0.15708443130964417, 0.31591805763050496, 0.9980309505877021]",0.15,0.15,"[0.0100231013425622, 0.34463998813378555, 0.9911015973366575]","[0.14632828076381849, 0.2898323406577724, 0.970082019362007]",0.039715263579694474,0.26476842386462984,0.1499972628642293,0.03970470292442116,1.882161616630582e-08,6,True,0.32987776496531496,1751,0.15,39
